Date,Adj Close
2009-12-31,9.68
2010-01-04,9.7
2010-01-05,9.71
2010-01-06,9.57
2010-01-07,9.47
2010-01-08,9.43
2010-01-11,9.14
2010-01-12,8.65
2010-01-13,9.15
2010-01-14,9.0
2010-01-15,8.84
2010-01-19,9.01
2010-01-20,8.87
2010-01-21,8.99
2010-01-22,7.88
2010-01-25,8.07
2010-01-26,8.09
2010-01-27,8.19
2010-01-28,7.88
2010-01-29,7.46
2010-02-01,7.98
2010-02-02,7.91
2010-02-03,7.81
2010-02-04,7.19
2010-02-05,7.35
2010-02-08,7.42
2010-02-09,7.54
2010-02-10,7.64
2010-02-11,7.84
2010-02-12,7.87
2010-02-16,8.06
2010-02-17,8.03
2010-02-18,7.95
2010-02-19,7.93
2010-02-22,7.9
2010-02-23,7.79
2010-02-24,8.05
2010-02-25,7.89
2010-02-26,7.91
2010-03-01,8.21
2010-03-02,8.38
2010-03-03,8.35
2010-03-04,8.5
2010-03-05,8.61
2010-03-08,8.64
2010-03-09,8.63
2010-03-10,8.92
2010-03-11,8.95
2010-03-12,8.93
2010-03-15,8.92
2010-03-16,9.4
2010-03-17,9.67
2010-03-18,9.39
2010-03-19,9.11
2010-03-22,9.31
2010-03-23,9.45
2010-03-24,9.23
2010-03-25,9.03
2010-03-26,9.02
2010-03-29,9.11
2010-03-30,9.27
2010-03-31,9.27
2010-04-01,9.37
2010-04-05,9.53
2010-04-06,9.35
2010-04-07,9.66
2010-04-08,9.42
2010-04-09,9.3
2010-04-12,9.42
2010-04-13,9.56
2010-04-14,9.89
2010-04-15,10.16
2010-04-16,9.81
2010-04-19,9.58
2010-04-20,9.77
2010-04-21,9.78
2010-04-22,9.86
2010-04-23,9.76
2010-04-26,9.97
2010-04-27,9.58
2010-04-28,9.55
2010-04-29,9.72
2010-04-30,9.07
2010-05-03,9.29
2010-05-04,8.68
2010-05-05,8.58
2010-05-06,8.27
2010-05-07,8.38
2010-05-10,8.99
2010-05-11,9.07
2010-05-12,9.49
2010-05-13,9.42
2010-05-14,8.8
2010-05-17,8.85
2010-05-18,8.42
2010-05-19,8.47
2010-05-20,8.09
2010-05-21,8.4
2010-05-24,8.09
2010-05-25,8.15
2010-05-26,8.22
2010-05-27,8.8
2010-05-28,8.57
2010-06-01,8.14
2010-06-02,8.54
2010-06-03,8.69
2010-06-04,8.11
2010-06-07,7.71
2010-06-08,7.77
2010-06-09,7.61
2010-06-10,8.01
2010-06-11,8.12
2010-06-14,8.28
2010-06-15,8.82
2010-06-16,8.9
2010-06-17,8.91
2010-06-18,8.83
2010-06-21,8.8
2010-06-22,8.58
2010-06-23,8.56
2010-06-24,8.13
2010-06-25,8.09
2010-06-28,8.05
2010-06-29,7.48
2010-06-30,7.32
2010-07-01,7.39
2010-07-02,7.17
2010-07-06,7.04
2010-07-07,7.39
2010-07-08,7.37
2010-07-09,7.34
2010-07-12,7.36
2010-07-13,7.52
2010-07-14,7.44
2010-07-15,7.41
2010-07-16,7.37
2010-07-19,7.44
2010-07-20,7.6
2010-07-21,7.4
2010-07-22,7.61
2010-07-23,7.82
2010-07-26,8.07
2010-07-27,8.21
2010-07-28,7.98
2010-07-29,7.78
2010-07-30,7.49
2010-08-02,7.65
2010-08-03,7.51
2010-08-04,7.52
2010-08-05,7.5
2010-08-06,7.45
2010-08-09,7.42
2010-08-10,6.83
2010-08-11,6.49
2010-08-12,6.57
2010-08-13,6.49
2010-08-16,6.62
2010-08-17,6.63
2010-08-18,6.57
2010-08-19,6.42
2010-08-20,6.25
2010-08-23,6.14
2010-08-24,5.99
2010-08-25,6.13
2010-08-26,5.87
2010-08-27,6.08
2010-08-30,5.78
2010-08-31,5.61
2010-09-01,5.76
2010-09-02,5.93
2010-09-03,6.09
2010-09-07,5.95
2010-09-08,5.83
2010-09-09,5.86
2010-09-10,5.81
2010-09-13,6.18
2010-09-14,6.27
2010-09-15,6.22
2010-09-16,6.15
2010-09-17,6.12
2010-09-20,6.09
2010-09-21,6.17
2010-09-22,6.26
2010-09-23,6.4
2010-09-24,6.84
2010-09-27,7.02
2010-09-28,6.95
2010-09-29,7.28
2010-09-30,7.11
2010-10-01,7.05
2010-10-04,6.94
2010-10-05,6.98
2010-10-06,6.86
2010-10-07,6.87
2010-10-08,7.05
2010-10-11,7.24
2010-10-12,7.3
2010-10-13,7.22
2010-10-14,7.14
2010-10-15,7.12
2010-10-18,6.96
2010-10-19,6.95
2010-10-20,6.82
2010-10-21,6.89
2010-10-22,6.89
2010-10-25,7.26
2010-10-26,7.2
2010-10-27,7.35
2010-10-28,7.63
2010-10-29,7.34
2010-11-01,7.36
2010-11-02,7.54
2010-11-03,7.64
2010-11-04,8.0
2010-11-05,8.04
2010-11-08,8.14
2010-11-09,7.91
2010-11-10,7.75
2010-11-11,7.63
2010-11-12,7.63
2010-11-15,7.57
2010-11-16,7.43
2010-11-17,7.33
2010-11-18,7.35
2010-11-19,7.47
2010-11-22,7.41
2010-11-23,7.32
2010-11-24,7.62
2010-11-26,7.55
2010-11-29,7.38
2010-11-30,7.29
2010-12-01,7.51
2010-12-02,7.54
2010-12-03,7.65
2010-12-06,7.82
2010-12-07,8.02
2010-12-08,8.17
2010-12-09,7.95
2010-12-10,8.07
2010-12-13,8.23
2010-12-14,8.05
2010-12-15,8.02
2010-12-16,8.03
2010-12-17,8.1
2010-12-20,8.24
2010-12-21,8.14
2010-12-22,8.11
2010-12-23,8.04
2010-12-27,8.05
2010-12-28,8.09
2010-12-29,8.08
2010-12-30,8.14
2010-12-31,8.18
2011-01-03,8.47
2011-01-04,8.77
2011-01-05,8.91
2011-01-06,8.69
2011-01-07,8.83
2011-01-10,9.19
2011-01-11,8.36
2011-01-12,8.39
2011-01-13,8.26
2011-01-14,8.2
2011-01-18,8.1
2011-01-19,7.93
2011-01-20,8.02
2011-01-21,7.54
2011-01-24,7.68
2011-01-25,7.48
2011-01-26,7.49
2011-01-27,7.75
2011-01-28,7.49
2011-01-31,7.83
2011-02-01,8.22
2011-02-02,8.29
2011-02-03,8.33
2011-02-04,8.4
2011-02-07,8.33
2011-02-08,8.24
2011-02-09,8.23
2011-02-10,8.22
2011-02-11,8.28
2011-02-14,8.63
2011-02-15,8.6
2011-02-16,8.99
2011-02-17,9.44
2011-02-18,9.18
2011-02-22,8.85
2011-02-23,8.55
2011-02-24,9.1
2011-02-25,9.29
2011-02-28,9.21
2011-03-01,9.03
2011-03-02,9.17
2011-03-03,9.28
2011-03-04,9.23
2011-03-07,8.84
2011-03-08,8.99
2011-03-09,8.67
2011-03-10,8.42
2011-03-11,8.65
2011-03-14,8.43
2011-03-15,8.28
2011-03-16,8.12
2011-03-17,8.31
2011-03-18,8.55
2011-03-21,8.55
2011-03-22,8.36
2011-03-23,8.59
2011-03-24,8.83
2011-03-25,8.88
2011-03-28,8.69
2011-03-29,8.68
2011-03-30,8.79
2011-03-31,8.6
2011-04-01,8.36
2011-04-04,8.1
2011-04-05,8.11
2011-04-06,8.43
2011-04-07,8.41
2011-04-08,8.47
2011-04-11,8.42
2011-04-12,8.26
2011-04-13,8.2
2011-04-14,8.19
2011-04-15,8.27
2011-04-18,8.2
2011-04-19,8.27
2011-04-20,8.63
2011-04-21,8.71
2011-04-25,8.7
2011-04-26,8.88
2011-04-27,8.95
2011-04-28,9.07
2011-04-29,9.1
2011-05-02,9.03
2011-05-03,8.8
2011-05-04,8.79
2011-05-05,8.87
2011-05-06,8.92
2011-05-09,8.94
2011-05-10,8.94
2011-05-11,8.88
2011-05-12,8.93
2011-05-13,8.9
2011-05-16,8.67
2011-05-17,8.54
2011-05-18,8.67
2011-05-19,8.64
2011-05-20,8.62
2011-05-23,8.49
2011-05-24,8.39
2011-05-25,8.43
